"","date","series_id","value","realtime_start","realtime_end"
"1",1959-01-01,"BOGMBASE",50500,2023-11-18,2023-11-18
"2",1959-02-01,"BOGMBASE",49800,2023-11-18,2023-11-18
"3",1959-03-01,"BOGMBASE",49700,2023-11-18,2023-11-18
"4",1959-04-01,"BOGMBASE",50100,2023-11-18,2023-11-18
"5",1959-05-01,"BOGMBASE",50100,2023-11-18,2023-11-18
"6",1959-06-01,"BOGMBASE",50300,2023-11-18,2023-11-18
"7",1959-07-01,"BOGMBASE",50800,2023-11-18,2023-11-18
"8",1959-08-01,"BOGMBASE",50700,2023-11-18,2023-11-18
"9",1959-09-01,"BOGMBASE",50700,2023-11-18,2023-11-18
"10",1959-10-01,"BOGMBASE",50700,2023-11-18,2023-11-18
"11",1959-11-01,"BOGMBASE",50900,2023-11-18,2023-11-18
"12",1959-12-01,"BOGMBASE",51500,2023-11-18,2023-11-18
"13",1960-01-01,"BOGMBASE",50700,2023-11-18,2023-11-18
"14",1960-02-01,"BOGMBASE",49600,2023-11-18,2023-11-18
"15",1960-03-01,"BOGMBASE",49500,2023-11-18,2023-11-18
"16",1960-04-01,"BOGMBASE",49700,2023-11-18,2023-11-18
"17",1960-05-01,"BOGMBASE",49700,2023-11-18,2023-11-18
"18",1960-06-01,"BOGMBASE",50000,2023-11-18,2023-11-18
"19",1960-07-01,"BOGMBASE",50500,2023-11-18,2023-11-18
"20",1960-08-01,"BOGMBASE",50300,2023-11-18,2023-11-18
"21",1960-09-01,"BOGMBASE",49900,2023-11-18,2023-11-18
"22",1960-10-01,"BOGMBASE",50100,2023-11-18,2023-11-18
"23",1960-11-01,"BOGMBASE",50300,2023-11-18,2023-11-18
"24",1960-12-01,"BOGMBASE",49800,2023-11-18,2023-11-18
"25",1961-01-01,"BOGMBASE",49100,2023-11-18,2023-11-18
"26",1961-02-01,"BOGMBASE",48400,2023-11-18,2023-11-18
"27",1961-03-01,"BOGMBASE",48400,2023-11-18,2023-11-18
"28",1961-04-01,"BOGMBASE",48500,2023-11-18,2023-11-18
"29",1961-05-01,"BOGMBASE",48500,2023-11-18,2023-11-18
"30",1961-06-01,"BOGMBASE",48900,2023-11-18,2023-11-18
"31",1961-07-01,"BOGMBASE",49200,2023-11-18,2023-11-18
"32",1961-08-01,"BOGMBASE",49300,2023-11-18,2023-11-18
"33",1961-09-01,"BOGMBASE",49600,2023-11-18,2023-11-18
"34",1961-10-01,"BOGMBASE",50000,2023-11-18,2023-11-18
"35",1961-11-01,"BOGMBASE",50500,2023-11-18,2023-11-18
"36",1961-12-01,"BOGMBASE",51300,2023-11-18,2023-11-18
"37",1962-01-01,"BOGMBASE",50600,2023-11-18,2023-11-18
"38",1962-02-01,"BOGMBASE",49800,2023-11-18,2023-11-18
"39",1962-03-01,"BOGMBASE",50000,2023-11-18,2023-11-18
"40",1962-04-01,"BOGMBASE",50400,2023-11-18,2023-11-18
"41",1962-05-01,"BOGMBASE",50500,2023-11-18,2023-11-18
"42",1962-06-01,"BOGMBASE",50900,2023-11-18,2023-11-18
"43",1962-07-01,"BOGMBASE",51300,2023-11-18,2023-11-18
"44",1962-08-01,"BOGMBASE",51200,2023-11-18,2023-11-18
"45",1962-09-01,"BOGMBASE",51300,2023-11-18,2023-11-18
"46",1962-10-01,"BOGMBASE",51600,2023-11-18,2023-11-18
"47",1962-11-01,"BOGMBASE",51300,2023-11-18,2023-11-18
"48",1962-12-01,"BOGMBASE",52300,2023-11-18,2023-11-18
"49",1963-01-01,"BOGMBASE",51600,2023-11-18,2023-11-18
"50",1963-02-01,"BOGMBASE",51000,2023-11-18,2023-11-18
"51",1963-03-01,"BOGMBASE",51200,2023-11-18,2023-11-18
"52",1963-04-01,"BOGMBASE",51500,2023-11-18,2023-11-18
"53",1963-05-01,"BOGMBASE",51700,2023-11-18,2023-11-18
"54",1963-06-01,"BOGMBASE",52200,2023-11-18,2023-11-18
"55",1963-07-01,"BOGMBASE",52800,2023-11-18,2023-11-18
"56",1963-08-01,"BOGMBASE",52600,2023-11-18,2023-11-18
"57",1963-09-01,"BOGMBASE",52900,2023-11-18,2023-11-18
"58",1963-10-01,"BOGMBASE",53100,2023-11-18,2023-11-18
"59",1963-11-01,"BOGMBASE",53800,2023-11-18,2023-11-18
"60",1963-12-01,"BOGMBASE",54900,2023-11-18,2023-11-18
"61",1964-01-01,"BOGMBASE",54200,2023-11-18,2023-11-18
"62",1964-02-01,"BOGMBASE",53500,2023-11-18,2023-11-18
"63",1964-03-01,"BOGMBASE",53800,2023-11-18,2023-11-18
"64",1964-04-01,"BOGMBASE",54100,2023-11-18,2023-11-18
"65",1964-05-01,"BOGMBASE",54300,2023-11-18,2023-11-18
"66",1964-06-01,"BOGMBASE",54900,2023-11-18,2023-11-18
"67",1964-07-01,"BOGMBASE",55400,2023-11-18,2023-11-18
"68",1964-08-01,"BOGMBASE",55400,2023-11-18,2023-11-18
"69",1964-09-01,"BOGMBASE",55900,2023-11-18,2023-11-18
"70",1964-10-01,"BOGMBASE",56200,2023-11-18,2023-11-18
"71",1964-11-01,"BOGMBASE",56800,2023-11-18,2023-11-18
"72",1964-12-01,"BOGMBASE",57700,2023-11-18,2023-11-18
"73",1965-01-01,"BOGMBASE",57100,2023-11-18,2023-11-18
"74",1965-02-01,"BOGMBASE",56500,2023-11-18,2023-11-18
"75",1965-03-01,"BOGMBASE",56700,2023-11-18,2023-11-18
"76",1965-04-01,"BOGMBASE",57100,2023-11-18,2023-11-18
"77",1965-05-01,"BOGMBASE",57200,2023-11-18,2023-11-18
"78",1965-06-01,"BOGMBASE",57800,2023-11-18,2023-11-18
"79",1965-07-01,"BOGMBASE",58400,2023-11-18,2023-11-18
"80",1965-08-01,"BOGMBASE",58200,2023-11-18,2023-11-18
"81",1965-09-01,"BOGMBASE",58600,2023-11-18,2023-11-18
"82",1965-10-01,"BOGMBASE",59100,2023-11-18,2023-11-18
"83",1965-11-01,"BOGMBASE",59600,2023-11-18,2023-11-18
"84",1965-12-01,"BOGMBASE",61000,2023-11-18,2023-11-18
"85",1966-01-01,"BOGMBASE",60500,2023-11-18,2023-11-18
"86",1966-02-01,"BOGMBASE",59800,2023-11-18,2023-11-18
"87",1966-03-01,"BOGMBASE",59900,2023-11-18,2023-11-18
"88",1966-04-01,"BOGMBASE",60500,2023-11-18,2023-11-18
"89",1966-05-01,"BOGMBASE",60600,2023-11-18,2023-11-18
"90",1966-06-01,"BOGMBASE",61100,2023-11-18,2023-11-18
"91",1966-07-01,"BOGMBASE",62100,2023-11-18,2023-11-18
"92",1966-08-01,"BOGMBASE",61700,2023-11-18,2023-11-18
"93",1966-09-01,"BOGMBASE",62400,2023-11-18,2023-11-18
"94",1966-10-01,"BOGMBASE",62600,2023-11-18,2023-11-18
"95",1966-11-01,"BOGMBASE",63000,2023-11-18,2023-11-18
"96",1966-12-01,"BOGMBASE",64200,2023-11-18,2023-11-18
"97",1967-01-01,"BOGMBASE",63800,2023-11-18,2023-11-18
"98",1967-02-01,"BOGMBASE",63300,2023-11-18,2023-11-18
"99",1967-03-01,"BOGMBASE",63200,2023-11-18,2023-11-18
"100",1967-04-01,"BOGMBASE",63300,2023-11-18,2023-11-18
"101",1967-05-01,"BOGMBASE",63400,2023-11-18,2023-11-18
"102",1967-06-01,"BOGMBASE",64000,2023-11-18,2023-11-18
"103",1967-07-01,"BOGMBASE",64800,2023-11-18,2023-11-18
"104",1967-08-01,"BOGMBASE",64700,2023-11-18,2023-11-18
"105",1967-09-01,"BOGMBASE",65200,2023-11-18,2023-11-18
"106",1967-10-01,"BOGMBASE",65900,2023-11-18,2023-11-18
"107",1967-11-01,"BOGMBASE",66500,2023-11-18,2023-11-18
"108",1967-12-01,"BOGMBASE",67800,2023-11-18,2023-11-18
"109",1968-01-01,"BOGMBASE",67700,2023-11-18,2023-11-18
"110",1968-02-01,"BOGMBASE",67200,2023-11-18,2023-11-18
"111",1968-03-01,"BOGMBASE",67500,2023-11-18,2023-11-18
"112",1968-04-01,"BOGMBASE",68000,2023-11-18,2023-11-18
"113",1968-05-01,"BOGMBASE",68100,2023-11-18,2023-11-18
"114",1968-06-01,"BOGMBASE",68900,2023-11-18,2023-11-18
"115",1968-07-01,"BOGMBASE",69700,2023-11-18,2023-11-18
"116",1968-08-01,"BOGMBASE",69900,2023-11-18,2023-11-18
"117",1968-09-01,"BOGMBASE",70000,2023-11-18,2023-11-18
"118",1968-10-01,"BOGMBASE",70800,2023-11-18,2023-11-18
"119",1968-11-01,"BOGMBASE",71700,2023-11-18,2023-11-18
"120",1968-12-01,"BOGMBASE",73100,2023-11-18,2023-11-18
"121",1969-01-01,"BOGMBASE",72900,2023-11-18,2023-11-18
"122",1969-02-01,"BOGMBASE",72000,2023-11-18,2023-11-18
"123",1969-03-01,"BOGMBASE",71800,2023-11-18,2023-11-18
"124",1969-04-01,"BOGMBASE",72400,2023-11-18,2023-11-18
"125",1969-05-01,"BOGMBASE",73400,2023-11-18,2023-11-18
"126",1969-06-01,"BOGMBASE",73500,2023-11-18,2023-11-18
"127",1969-07-01,"BOGMBASE",73700,2023-11-18,2023-11-18
"128",1969-08-01,"BOGMBASE",73800,2023-11-18,2023-11-18
"129",1969-09-01,"BOGMBASE",73800,2023-11-18,2023-11-18
"130",1969-10-01,"BOGMBASE",74400,2023-11-18,2023-11-18
"131",1969-11-01,"BOGMBASE",75600,2023-11-18,2023-11-18
"132",1969-12-01,"BOGMBASE",76800,2023-11-18,2023-11-18
"133",1970-01-01,"BOGMBASE",76400,2023-11-18,2023-11-18
"134",1970-02-01,"BOGMBASE",75200,2023-11-18,2023-11-18
"135",1970-03-01,"BOGMBASE",75300,2023-11-18,2023-11-18
"136",1970-04-01,"BOGMBASE",76300,2023-11-18,2023-11-18
"137",1970-05-01,"BOGMBASE",76600,2023-11-18,2023-11-18
"138",1970-06-01,"BOGMBASE",76900,2023-11-18,2023-11-18
"139",1970-07-01,"BOGMBASE",78000,2023-11-18,2023-11-18
"140",1970-08-01,"BOGMBASE",78200,2023-11-18,2023-11-18
"141",1970-09-01,"BOGMBASE",78700,2023-11-18,2023-11-18
"142",1970-10-01,"BOGMBASE",78700,2023-11-18,2023-11-18
"143",1970-11-01,"BOGMBASE",79500,2023-11-18,2023-11-18
"144",1970-12-01,"BOGMBASE",81000,2023-11-18,2023-11-18
"145",1971-01-01,"BOGMBASE",81200,2023-11-18,2023-11-18
"146",1971-02-01,"BOGMBASE",80600,2023-11-18,2023-11-18
"147",1971-03-01,"BOGMBASE",80800,2023-11-18,2023-11-18
"148",1971-04-01,"BOGMBASE",81600,2023-11-18,2023-11-18
"149",1971-05-01,"BOGMBASE",82400,2023-11-18,2023-11-18
"150",1971-06-01,"BOGMBASE",82900,2023-11-18,2023-11-18
"151",1971-07-01,"BOGMBASE",84200,2023-11-18,2023-11-18
"152",1971-08-01,"BOGMBASE",84100,2023-11-18,2023-11-18
"153",1971-09-01,"BOGMBASE",84400,2023-11-18,2023-11-18
"154",1971-10-01,"BOGMBASE",84700,2023-11-18,2023-11-18
"155",1971-11-01,"BOGMBASE",85500,2023-11-18,2023-11-18
"156",1971-12-01,"BOGMBASE",86800,2023-11-18,2023-11-18
"157",1972-01-01,"BOGMBASE",87200,2023-11-18,2023-11-18
"158",1972-02-01,"BOGMBASE",86100,2023-11-18,2023-11-18
"159",1972-03-01,"BOGMBASE",86700,2023-11-18,2023-11-18
"160",1972-04-01,"BOGMBASE",87900,2023-11-18,2023-11-18
"161",1972-05-01,"BOGMBASE",88500,2023-11-18,2023-11-18
"162",1972-06-01,"BOGMBASE",88900,2023-11-18,2023-11-18
"163",1972-07-01,"BOGMBASE",90100,2023-11-18,2023-11-18
"164",1972-08-01,"BOGMBASE",90100,2023-11-18,2023-11-18
"165",1972-09-01,"BOGMBASE",90200,2023-11-18,2023-11-18
"166",1972-10-01,"BOGMBASE",91400,2023-11-18,2023-11-18
"167",1972-11-01,"BOGMBASE",90500,2023-11-18,2023-11-18
"168",1972-12-01,"BOGMBASE",91400,2023-11-18,2023-11-18
"169",1973-01-01,"BOGMBASE",91700,2023-11-18,2023-11-18
"170",1973-02-01,"BOGMBASE",90300,2023-11-18,2023-11-18
"171",1973-03-01,"BOGMBASE",91100,2023-11-18,2023-11-18
"172",1973-04-01,"BOGMBASE",92600,2023-11-18,2023-11-18
"173",1973-05-01,"BOGMBASE",93100,2023-11-18,2023-11-18
"174",1973-06-01,"BOGMBASE",93700,2023-11-18,2023-11-18
"175",1973-07-01,"BOGMBASE",95600,2023-11-18,2023-11-18
"176",1973-08-01,"BOGMBASE",95800,2023-11-18,2023-11-18
"177",1973-09-01,"BOGMBASE",96200,2023-11-18,2023-11-18
"178",1973-10-01,"BOGMBASE",97500,2023-11-18,2023-11-18
"179",1973-11-01,"BOGMBASE",98300,2023-11-18,2023-11-18
"180",1973-12-01,"BOGMBASE",100100,2023-11-18,2023-11-18
"181",1974-01-01,"BOGMBASE",100400,2023-11-18,2023-11-18
"182",1974-02-01,"BOGMBASE",99100,2023-11-18,2023-11-18
"183",1974-03-01,"BOGMBASE",99600,2023-11-18,2023-11-18
"184",1974-04-01,"BOGMBASE",101700,2023-11-18,2023-11-18
"185",1974-05-01,"BOGMBASE",102800,2023-11-18,2023-11-18
"186",1974-06-01,"BOGMBASE",103600,2023-11-18,2023-11-18
"187",1974-07-01,"BOGMBASE",105100,2023-11-18,2023-11-18
"188",1974-08-01,"BOGMBASE",105000,2023-11-18,2023-11-18
"189",1974-09-01,"BOGMBASE",105300,2023-11-18,2023-11-18
"190",1974-10-01,"BOGMBASE",105700,2023-11-18,2023-11-18
"191",1974-11-01,"BOGMBASE",106900,2023-11-18,2023-11-18
"192",1974-12-01,"BOGMBASE",108600,2023-11-18,2023-11-18
"193",1975-01-01,"BOGMBASE",107700,2023-11-18,2023-11-18
"194",1975-02-01,"BOGMBASE",105500,2023-11-18,2023-11-18
"195",1975-03-01,"BOGMBASE",105700,2023-11-18,2023-11-18
"196",1975-04-01,"BOGMBASE",106800,2023-11-18,2023-11-18
